Date,Time,Open,High,Low,Close,Volume
2020.01.24,6:00,1.10525,1.10526,1.10492,1.105,760
2020.01.24,7:00,1.10499,1.10513,1.10483,1.10483,693
2020.01.24,8:00,1.10482,1.10492,1.1046,1.10485,967
2020.01.24,9:00,1.10484,1.10503,1.10444,1.105,1327
2020.01.24,10:00,1.10499,1.10522,1.10422,1.10506,2782
2020.01.24,11:00,1.10507,1.10615,1.10441,1.10466,9310
2020.01.24,12:00,1.10465,1.10521,1.10332,1.10354,9250
2020.01.24,13:00,1.10353,1.10394,1.10312,1.1037,3665
2020.01.24,14:00,1.10369,1.1037,1.10278,1.10351,3881
2020.01.24,15:00,1.10352,1.10364,1.10259,1.10274,2395
2020.01.24,16:00,1.10273,1.10387,1.10268,1.10384,4748
2020.01.24,17:00,1.10385,1.10395,1.10284,1.10307,5741
2020.01.24,18:00,1.10306,1.10356,1.10225,1.10244,9172
2020.01.24,19:00,1.10245,1.10275,1.10193,1.10246,4616
2020.01.24,20:00,1.10247,1.10273,1.10216,1.10268,2578
2020.01.24,21:00,1.10267,1.10293,1.10258,1.10275,2415
2020.01.24,22:00,1.10276,1.10326,1.1027,1.10292,2168
2020.01.24,23:00,1.10291,1.10297,1.10253,1.10274,2685
2020.01.25,0:00,1.10273,1.10292,1.10214,1.10231,2271
2020.01.27,1:00,1.10302,1.1032,1.10235,1.10302,2688
2020.01.27,2:00,1.10301,1.10338,1.10241,1.10241,5326
2020.01.27,3:00,1.10242,1.10344,1.10242,1.10317,3297
2020.01.27,4:00,1.10318,1.10341,1.10305,1.10332,1003
2020.01.27,5:00,1.10333,1.10353,1.10283,1.10286,970
2020.01.27,6:00,1.10285,1.10297,1.1027,1.10277,961
2020.01.27,7:00,1.10278,1.10288,1.1027,1.10273,802
2020.01.27,8:00,1.10272,1.10305,1.10263,1.10303,377
2020.01.27,9:00,1.10304,1.10313,1.10257,1.10273,1293
2020.01.27,10:00,1.10274,1.10371,1.10273,1.10341,3536
2020.01.27,11:00,1.10342,1.10372,1.1025,1.10272,4822
2020.01.27,12:00,1.10271,1.10273,1.10147,1.10205,7618
2020.01.27,13:00,1.10204,1.10287,1.1018,1.10277,3292
2020.01.27,14:00,1.10278,1.10285,1.10212,1.10241,3134
2020.01.27,15:00,1.1024,1.10254,1.10197,1.10227,2843
2020.01.27,16:00,1.10226,1.10311,1.10218,1.10269,3370
2020.01.27,17:00,1.10268,1.10317,1.10149,1.1017,5999
2020.01.27,18:00,1.10169,1.10232,1.10109,1.10121,5544
2020.01.27,19:00,1.10122,1.10216,1.10092,1.10184,4190
2020.01.27,20:00,1.10185,1.10189,1.10103,1.10148,2710
2020.01.27,21:00,1.10149,1.10152,1.10124,1.10135,1653
2020.01.27,22:00,1.10136,1.10171,1.10133,1.10158,2253
2020.01.27,23:00,1.10157,1.10183,1.10152,1.10164,1994
2020.01.28,0:00,1.10165,1.10199,1.10162,1.10185,1253
2020.01.28,1:00,1.10186,1.10201,1.10166,1.10179,928
2020.01.28,2:00,1.10178,1.102,1.10175,1.1019,1270
2020.01.28,3:00,1.10189,1.10195,1.10168,1.10188,1110
2020.01.28,4:00,1.10189,1.10249,1.10189,1.10196,1465
2020.01.28,5:00,1.10195,1.10215,1.10174,1.1021,954
2020.01.28,6:00,1.10209,1.10215,1.10185,1.10209,597
2020.01.28,7:00,1.1021,1.10221,1.10197,1.10221,724
2020.01.28,8:00,1.1022,1.10227,1.10212,1.10214,699
2020.01.28,9:00,1.10215,1.10229,1.10178,1.1019,1182
2020.01.28,10:00,1.10189,1.1019,1.10138,1.10163,2468
2020.01.28,11:00,1.10164,1.10232,1.10123,1.10189,4371
2020.01.28,12:00,1.1019,1.10213,1.1013,1.10163,5494
2020.01.28,13:00,1.10164,1.10221,1.10145,1.10188,2787
2020.01.28,14:00,1.10187,1.10191,1.1007,1.10101,2500
2020.01.28,15:00,1.10102,1.10103,1.10018,1.10061,4180
2020.01.28,16:00,1.10062,1.10091,1.10016,1.10051,4257
2020.01.28,17:00,1.1005,1.10062,1.09995,1.10038,4627
2020.01.28,18:00,1.10037,1.10054,1.09973,1.09997,5396
2020.01.28,19:00,1.09998,1.10102,1.0999,1.10069,3430
2020.01.28,20:00,1.10068,1.10103,1.10021,1.10085,2291
2020.01.28,21:00,1.10084,1.10139,1.10084,1.10118,1770
2020.01.28,22:00,1.10117,1.10169,1.10108,1.10162,1060
2020.01.28,23:00,1.10163,1.10214,1.10162,1.10213,1093
2020.01.29,0:00,1.10212,1.10225,1.10193,1.10218,1238
2020.01.29,1:00,1.10219,1.10242,1.10183,1.10215,2116
2020.01.29,2:00,1.10216,1.10228,1.10205,1.10217,524
2020.01.29,3:00,1.10218,1.10272,1.10198,1.10223,1670
2020.01.29,4:00,1.10222,1.10223,1.10155,1.10162,1171
2020.01.29,5:00,1.10161,1.10164,1.10146,1.10158,988
2020.01.29,6:00,1.10159,1.10167,1.10124,1.10136,888
2020.01.29,7:00,1.10137,1.1014,1.10121,1.10126,627
2020.01.29,8:00,1.10127,1.10151,1.10108,1.10144,920
2020.01.29,9:00,1.10145,1.10162,1.1014,1.10144,866
2020.01.29,10:00,1.10145,1.10147,1.10025,1.10053,2591
2020.01.29,11:00,1.10052,1.1007,1.09993,1.10018,3872
2020.01.29,12:00,1.10017,1.10053,1.09941,1.10018,3800
2020.01.29,13:00,1.10017,1.10037,1.09975,1.1001,2553
2020.01.29,14:00,1.10009,1.1002,1.09967,1.10011,2085
2020.01.29,15:00,1.10012,1.10029,1.09965,1.09973,2448
2020.01.29,16:00,1.09974,1.10005,1.09919,1.09921,4291
2020.01.29,17:00,1.09922,1.10025,1.0992,1.09956,4802
2020.01.29,18:00,1.09957,1.10094,1.09939,1.09987,6698
2020.01.29,19:00,1.09986,1.10047,1.0996,1.10033,3732
2020.01.29,20:00,1.10034,1.10056,1.09986,1.10044,2098
2020.01.29,21:00,1.10045,1.10051,1.10006,1.10015,1779
2020.01.29,22:00,1.10014,1.10204,1.0998,1.10198,5163
2020.01.29,23:00,1.10199,1.10203,1.10037,1.10063,4767
2020.01.30,0:00,1.10062,1.10107,1.10013,1.10098,1577
2020.01.30,1:00,1.10096,1.10123,1.10067,1.10101,1144
2020.01.30,2:00,1.101,1.10177,1.10085,1.10135,1282
2020.01.30,3:00,1.10134,1.10167,1.10123,1.10126,1105
2020.01.30,4:00,1.10127,1.10152,1.10106,1.10106,1420
2020.01.30,5:00,1.10107,1.10128,1.10106,1.10117,1257
2020.01.30,6:00,1.10116,1.10153,1.10112,1.10148,1156
2020.01.30,7:00,1.10147,1.10168,1.10146,1.10167,997
2020.01.30,8:00,1.10168,1.10168,1.10121,1.10129,974
2020.01.30,9:00,1.1013,1.10132,1.10092,1.10095,1296
2020.01.30,10:00,1.10094,1.10147,1.10063,1.10112,4530
2020.01.30,11:00,1.10111,1.10184,1.10093,1.10163,3919
2020.01.30,12:00,1.10162,1.10209,1.10143,1.10187,2800
2020.01.30,13:00,1.10186,1.10198,1.1011,1.10139,2830
2020.01.30,14:00,1.10138,1.10237,1.10137,1.10225,2499
2020.01.30,15:00,1.10226,1.10268,1.10197,1.10224,4929
2020.01.30,16:00,1.10225,1.10316,1.1017,1.1025,7302
2020.01.30,17:00,1.10251,1.10289,1.10148,1.10254,7757
2020.01.30,18:00,1.10255,1.1036,1.10227,1.10351,6867
2020.01.30,19:00,1.10352,1.10354,1.10253,1.10307,4956
2020.01.30,20:00,1.10306,1.10377,1.10291,1.10373,3308
2020.01.30,21:00,1.10372,1.10381,1.10306,1.10341,2952
2020.01.30,22:00,1.1034,1.10389,1.10286,1.10296,4924
2020.01.30,23:00,1.10295,1.10368,1.10282,1.10318,4236
2020.01.31,0:00,1.10319,1.10344,1.10299,1.1031,1412
2020.01.31,1:00,1.10306,1.10351,1.10303,1.10314,1835
2020.01.31,2:00,1.10315,1.10327,1.10277,1.10282,853
2020.01.31,3:00,1.10283,1.10327,1.10272,1.10317,1284
2020.01.31,4:00,1.10318,1.10332,1.10263,1.10287,1366
2020.01.31,5:00,1.10286,1.10329,1.1026,1.1026,2341
2020.01.31,6:00,1.10259,1.1026,1.10236,1.10239,1777
2020.01.31,7:00,1.10238,1.10241,1.10221,1.10239,592
2020.01.31,8:00,1.1024,1.10256,1.1021,1.10212,827
2020.01.31,9:00,1.10213,1.10237,1.10182,1.10201,1310
2020.01.31,10:00,1.10202,1.1028,1.10164,1.10275,2925
2020.01.31,11:00,1.10276,1.10298,1.10211,1.10212,3486
2020.01.31,12:00,1.10211,1.10336,1.10198,1.1028,3917
2020.01.31,13:00,1.10281,1.1033,1.10221,1.103,4070
2020.01.31,14:00,1.10301,1.10382,1.10263,1.10368,3683
2020.01.31,15:00,1.10367,1.10489,1.10338,1.10471,4889
2020.01.31,16:00,1.1047,1.10553,1.10462,1.10546,4984
2020.01.31,17:00,1.10547,1.10671,1.10483,1.10624,6750
2020.01.31,18:00,1.10623,1.10832,1.10553,1.10803,8541
2020.01.31,19:00,1.10802,1.109,1.10744,1.10812,9813
2020.01.31,20:00,1.10813,1.1084,1.10778,1.10825,5394
2020.01.31,21:00,1.10824,1.10832,1.10775,1.10798,3667
2020.01.31,22:00,1.10797,1.10897,1.10793,1.1089,4026
2020.01.31,23:00,1.10889,1.10914,1.10844,1.10901,3772
2020.02.01,0:00,1.109,1.10953,1.10892,1.10946,2585
2020.02.03,1:00,1.1094,1.1094,1.1081,1.10843,2932
2020.02.03,2:00,1.10842,1.10904,1.10842,1.10887,2209
2020.02.03,3:00,1.10886,1.10886,1.10796,1.10813,2037
2020.02.03,4:00,1.10814,1.10872,1.10799,1.10828,3051
2020.02.03,5:00,1.10827,1.10842,1.10798,1.10814,2668
2020.02.03,6:00,1.10813,1.10835,1.10798,1.10808,1723
2020.02.03,7:00,1.10807,1.10844,1.10807,1.10814,645
2020.02.03,8:00,1.10813,1.10844,1.1081,1.10839,1259
2020.02.03,9:00,1.10838,1.10859,1.10812,1.10821,1542
2020.02.03,10:00,1.1082,1.10842,1.10699,1.10744,5241
2020.02.03,11:00,1.10743,1.10781,1.10639,1.10657,5575
2020.02.03,12:00,1.10658,1.10724,1.10586,1.10723,4237
2020.02.03,13:00,1.10722,1.10739,1.10639,1.10644,4318
2020.02.03,14:00,1.10645,1.10678,1.1058,1.10623,4972
2020.02.03,15:00,1.10622,1.10662,1.10609,1.10655,2643
2020.02.03,16:00,1.10654,1.10663,1.10613,1.10627,3048
2020.02.03,17:00,1.10626,1.10633,1.10446,1.10469,5572
2020.02.03,18:00,1.10468,1.10594,1.10345,1.10553,10719
2020.02.03,19:00,1.10552,1.10653,1.10533,1.10616,5354
2020.02.03,20:00,1.10617,1.10659,1.10572,1.10582,3222
2020.02.03,21:00,1.10583,1.10634,1.10578,1.1061,2344
2020.02.03,22:00,1.10609,1.1065,1.10605,1.10631,1976
2020.02.03,23:00,1.1063,1.10635,1.10567,1.10577,2044
2020.02.04,0:00,1.10576,1.1061,1.10574,1.10594,999
2020.02.04,1:00,1.10594,1.10612,1.10569,1.10589,992
2020.02.04,2:00,1.10588,1.10627,1.10585,1.1062,647
2020.02.04,3:00,1.10619,1.10626,1.10589,1.10605,1007
2020.02.04,4:00,1.10606,1.10637,1.10588,1.10598,1879
2020.02.04,5:00,1.10599,1.10601,1.10553,1.1058,1490
2020.02.04,6:00,1.10581,1.10595,1.10551,1.10575,1585
2020.02.04,7:00,1.10576,1.10606,1.1057,1.10595,1386
2020.02.04,8:00,1.10594,1.1063,1.10574,1.1058,1260
2020.02.04,9:00,1.10581,1.10632,1.10579,1.10587,1929
2020.02.04,10:00,1.10586,1.10586,1.10483,1.10497,3932
2020.02.04,11:00,1.10498,1.10588,1.10492,1.10574,5891
2020.02.04,12:00,1.10573,1.10609,1.10524,1.10554,4940
2020.02.04,13:00,1.10553,1.10567,1.1049,1.10551,3827
2020.02.04,14:00,1.1055,1.10576,1.10517,1.10537,2858
2020.02.04,15:00,1.10536,1.10537,1.10426,1.10437,3420
2020.02.04,16:00,1.10436,1.10503,1.10428,1.1044,4503
2020.02.04,17:00,1.10439,1.10462,1.10404,1.10442,4984
2020.02.04,18:00,1.10441,1.10479,1.10327,1.10378,6529
2020.02.04,19:00,1.10379,1.10428,1.10324,1.10424,4346
2020.02.04,20:00,1.10423,1.10448,1.10363,1.10368,3681
2020.02.04,21:00,1.10367,1.10443,1.10361,1.10406,2053
2020.02.04,22:00,1.10407,1.1044,1.10398,1.10415,1459
2020.02.04,23:00,1.10416,1.10442,1.10407,1.10439,1821
2020.02.05,0:00,1.10438,1.10453,1.10431,1.1044,1073
2020.02.05,1:00,1.10441,1.10454,1.10413,1.10445,2029
2020.02.05,2:00,1.10445,1.10455,1.10436,1.10442,659
2020.02.05,3:00,1.10443,1.10445,1.10417,1.10428,1174
2020.02.05,4:00,1.10429,1.10433,1.10393,1.104,1786
2020.02.05,5:00,1.10399,1.10406,1.10336,1.1034,1472
2020.02.05,6:00,1.10339,1.10362,1.10332,1.10338,1060
2020.02.05,7:00,1.10337,1.1035,1.10333,1.10341,535
2020.02.05,8:00,1.1034,1.10377,1.10333,1.10374,803
2020.02.05,9:00,1.10375,1.10379,1.10341,1.10354,1250
2020.02.05,10:00,1.10355,1.10402,1.10352,1.10365,2417
2020.02.05,11:00,1.10366,1.10475,1.10361,1.10415,7232
2020.02.05,12:00,1.10416,1.10424,1.10211,1.10255,7125
2020.02.05,13:00,1.10254,1.10293,1.10174,1.10188,4362
2020.02.05,14:00,1.10187,1.10253,1.1014,1.10214,4584
2020.02.05,15:00,1.10215,1.10228,1.1018,1.10219,2911
2020.02.05,16:00,1.10218,1.10229,1.10075,1.10118,6340
2020.02.05,17:00,1.10119,1.10139,1.09995,1.10025,6283
2020.02.05,18:00,1.10026,1.10092,1.0996,1.10017,8444
2020.02.05,19:00,1.10018,1.1006,1.09981,1.10057,4419
2020.02.05,20:00,1.10058,1.10064,1.10006,1.10007,1976
2020.02.05,21:00,1.10008,1.10027,1.09985,1.10018,1403
2020.02.05,22:00,1.10019,1.10022,1.09932,1.09956,2371
2020.02.05,23:00,1.09955,1.09992,1.09955,1.09971,1461
2020.02.06,0:00,1.09972,1.09994,1.09965,1.09984,1130
2020.02.06,1:00,1.09985,1.10001,1.09976,1.09994,465
2020.02.06,2:00,1.09993,1.10001,1.09981,1.1,874
2020.02.06,3:00,1.10001,1.10002,1.09956,1.0996,1192
2020.02.06,4:00,1.09961,1.09997,1.0994,1.09977,1293
2020.02.06,5:00,1.09978,1.09986,1.0996,1.09972,817
2020.02.06,6:00,1.09971,1.09985,1.09959,1.09968,765
2020.02.06,7:00,1.09967,1.09978,1.09939,1.09953,1411
2020.02.06,8:00,1.09954,1.09994,1.09937,1.09993,1152
2020.02.06,9:00,1.09994,1.10017,1.09957,1.09997,2166
2020.02.06,10:00,1.09998,1.10052,1.09973,1.10026,3285
2020.02.06,11:00,1.10027,1.10136,1.09934,1.09952,5535
2020.02.06,12:00,1.09951,1.10072,1.09947,1.09986,4430
2020.02.06,13:00,1.09985,1.10053,1.09985,1.10008,2502
2020.02.06,14:00,1.10009,1.10025,1.09952,1.09998,2360
2020.02.06,15:00,1.09999,1.10031,1.09968,1.10021,2380
2020.02.06,16:00,1.10022,1.10038,1.09984,1.10011,3058
2020.02.06,17:00,1.1001,1.10011,1.09877,1.09877,4126
2020.02.06,18:00,1.09876,1.09906,1.0964,1.09762,9424
2020.02.06,19:00,1.09763,1.09832,1.09726,1.09774,6182
2020.02.06,20:00,1.09773,1.09799,1.0974,1.09746,3644
2020.02.06,21:00,1.09745,1.09768,1.09714,1.09727,1536
2020.02.06,22:00,1.09728,1.09771,1.09703,1.09764,1883
2020.02.06,23:00,1.09765,1.09819,1.09762,1.09784,1960
2020.02.07,0:00,1.09783,1.09817,1.09781,1.09817,667
2020.02.07,1:00,1.09817,1.09826,1.09769,1.09805,854
2020.02.07,2:00,1.09804,1.0981,1.09792,1.09803,498
2020.02.07,3:00,1.09804,1.09813,1.09773,1.09812,1174
2020.02.07,4:00,1.09811,1.09828,1.09798,1.09825,1737
2020.02.07,5:00,1.09826,1.09843,1.09814,1.09842,1399
2020.02.07,6:00,1.09841,1.09846,1.09821,1.09828,998
2020.02.07,7:00,1.09827,1.09828,1.09788,1.09809,983
2020.02.07,8:00,1.09808,1.09829,1.09801,1.09805,1198
2020.02.07,9:00,1.09806,1.09821,1.09768,1.09773,1932
2020.02.07,10:00,1.09774,1.09779,1.09663,1.09663,4698
2020.02.07,11:00,1.09664,1.09706,1.09565,1.09579,5984
2020.02.07,12:00,1.0958,1.09642,1.09531,1.0954,4512
2020.02.07,13:00,1.09541,1.09565,1.09475,1.09535,4285
2020.02.07,14:00,1.09534,1.09575,1.09503,1.09514,2727
2020.02.07,15:00,1.09515,1.09642,1.09502,1.09641,2877
2020.02.07,16:00,1.0964,1.09705,1.09543,1.09578,9600
2020.02.07,17:00,1.09577,1.0973,1.09483,1.0971,8625
2020.02.07,18:00,1.09709,1.0976,1.09567,1.09628,11268
2020.02.07,19:00,1.09629,1.09649,1.09458,1.09491,6371
2020.02.07,20:00,1.09492,1.09495,1.09416,1.09423,2424
2020.02.07,21:00,1.09422,1.09489,1.09421,1.09434,2603
2020.02.07,22:00,1.09435,1.09485,1.09434,1.09459,2111
2020.02.07,23:00,1.09458,1.09475,1.09438,1.09469,1168
2020.02.08,0:00,1.09468,1.09471,1.09424,1.09438,1847
2020.02.10,1:00,1.09435,1.09445,1.09421,1.09435,855
2020.02.10,2:00,1.09434,1.09503,1.09425,1.09489,1983
2020.02.10,3:00,1.09488,1.09526,1.09476,1.09523,1588
2020.02.10,4:00,1.09522,1.09529,1.0949,1.095,1225
2020.02.10,5:00,1.09501,1.09538,1.09498,1.09531,1923
2020.02.10,6:00,1.09532,1.09537,1.09498,1.09519,1042
2020.02.10,7:00,1.0952,1.0957,1.09514,1.09564,1005
2020.02.10,8:00,1.09565,1.09571,1.09538,1.09552,1058
2020.02.10,9:00,1.09551,1.09569,1.09508,1.09509,1717
2020.02.10,10:00,1.09508,1.09533,1.09446,1.09463,3456
2020.02.10,11:00,1.09462,1.09531,1.09443,1.09509,4010
2020.02.10,12:00,1.0951,1.09514,1.09458,1.09493,3342
2020.02.10,13:00,1.09494,1.09546,1.09475,1.0949,3091
2020.02.10,14:00,1.09489,1.09522,1.09448,1.09486,2762
2020.02.10,15:00,1.09487,1.09514,1.0947,1.09489,2513
2020.02.10,16:00,1.0949,1.09523,1.09295,1.09322,4434
2020.02.10,17:00,1.09323,1.09334,1.09268,1.09272,5898
2020.02.10,18:00,1.09271,1.09378,1.09188,1.09236,6283
2020.02.10,19:00,1.09235,1.09237,1.09086,1.09147,3783
2020.02.10,20:00,1.09146,1.09197,1.09098,1.09099,2879
2020.02.10,21:00,1.091,1.09161,1.0909,1.09133,1920
2020.02.10,22:00,1.09134,1.09159,1.0912,1.09134,1303
2020.02.10,23:00,1.09135,1.09147,1.09073,1.0912,1868
2020.02.11,0:00,1.09119,1.09132,1.09093,1.09106,906
2020.02.11,1:00,1.09105,1.09132,1.09091,1.09105,1076
2020.02.11,2:00,1.09105,1.0913,1.09084,1.09099,976
2020.02.11,3:00,1.091,1.0911,1.09075,1.09097,964
2020.02.11,4:00,1.09098,1.09148,1.09093,1.09136,1391
2020.02.11,5:00,1.09135,1.09159,1.09115,1.09138,1144
2020.02.11,6:00,1.09137,1.09167,1.09121,1.09131,1001
2020.02.11,7:00,1.0913,1.09133,1.09084,1.09091,914
2020.02.11,8:00,1.0909,1.09126,1.09074,1.09119,1812
2020.02.11,9:00,1.09118,1.09119,1.09078,1.09106,1370
2020.02.11,10:00,1.09107,1.0914,1.09053,1.09139,3129
2020.02.11,11:00,1.0914,1.09148,1.09053,1.09103,3558
2020.02.11,12:00,1.09104,1.09154,1.09077,1.09133,3040
2020.02.11,13:00,1.09132,1.09191,1.09099,1.09178,2494
2020.02.11,14:00,1.09177,1.09202,1.09122,1.09123,2479
2020.02.11,15:00,1.09124,1.09159,1.09067,1.09087,3178
2020.02.11,16:00,1.09086,1.09093,1.08908,1.09031,7614
2020.02.11,17:00,1.09032,1.09225,1.09012,1.09198,7204
2020.02.11,18:00,1.09197,1.09243,1.09111,1.09157,7089
2020.02.11,19:00,1.09156,1.09236,1.09126,1.09161,4737
2020.02.11,20:00,1.09162,1.0924,1.09156,1.09213,3123
2020.02.11,21:00,1.09214,1.09217,1.09167,1.09186,2483
2020.02.11,22:00,1.09187,1.09228,1.09186,1.09213,1824
2020.02.11,23:00,1.09212,1.09214,1.09177,1.0919,1478
2020.02.12,0:00,1.09191,1.09195,1.09148,1.09149,791
2020.02.12,1:00,1.0915,1.09207,1.09146,1.09186,1191
2020.02.12,2:00,1.09187,1.09189,1.09174,1.09186,731
2020.02.12,3:00,1.09185,1.09187,1.09114,1.09127,1769
2020.02.12,4:00,1.09126,1.09194,1.09125,1.09179,1898
2020.02.12,5:00,1.09178,1.09194,1.09142,1.09156,1087
2020.02.12,6:00,1.09157,1.09175,1.09146,1.09149,1047
2020.02.12,7:00,1.09148,1.09155,1.09118,1.09118,605
2020.02.12,8:00,1.09119,1.09139,1.09093,1.09103,1076
2020.02.12,9:00,1.09104,1.09104,1.09047,1.09054,1303
2020.02.12,10:00,1.09053,1.09146,1.09019,1.09144,3714
2020.02.12,11:00,1.09143,1.09252,1.09113,1.09213,5514
2020.02.12,12:00,1.09212,1.09229,1.09111,1.09199,3696
2020.02.12,13:00,1.092,1.09214,1.09149,1.09178,2848
2020.02.12,14:00,1.09177,1.0918,1.09094,1.09116,2234
2020.02.12,15:00,1.09115,1.0914,1.09095,1.09119,2477
2020.02.12,16:00,1.09118,1.09133,1.09043,1.09047,3032
2020.02.12,17:00,1.09048,1.091,1.08988,1.09036,4859
2020.02.12,18:00,1.09035,1.09044,1.08857,1.08939,8380
2020.02.12,19:00,1.0894,1.08972,1.0889,1.08919,4981
2020.02.12,20:00,1.0892,1.08931,1.08762,1.08785,4843
2020.02.12,21:00,1.08784,1.08806,1.08754,1.08761,2063
2020.02.12,22:00,1.08762,1.08772,1.08648,1.08659,3856
2020.02.12,23:00,1.0866,1.08748,1.0866,1.08748,1871
2020.02.13,0:00,1.08749,1.08752,1.0871,1.08722,1505
2020.02.13,1:00,1.08726,1.08744,1.08704,1.08715,3868
2020.02.13,2:00,1.08714,1.08754,1.08693,1.08752,1808
2020.02.13,3:00,1.08751,1.08761,1.08708,1.08721,2899
2020.02.13,4:00,1.0872,1.08745,1.08706,1.08725,1186
2020.02.13,5:00,1.08724,1.08734,1.08693,1.08697,916
2020.02.13,6:00,1.08696,1.08709,1.08673,1.08696,797
2020.02.13,7:00,1.08695,1.08697,1.08648,1.08686,720
2020.02.13,8:00,1.08685,1.08713,1.08672,1.08712,900
2020.02.13,9:00,1.08711,1.08729,1.08692,1.08711,1259
2020.02.13,10:00,1.0871,1.08791,1.08704,1.08788,3795
2020.02.13,11:00,1.08787,1.08873,1.08752,1.08865,3588
2020.02.13,12:00,1.08866,1.08884,1.08812,1.08825,3032
2020.02.13,13:00,1.08826,1.08873,1.08734,1.08735,3240
2020.02.13,14:00,1.08736,1.08752,1.08556,1.08573,4827
2020.02.13,15:00,1.08574,1.08691,1.08527,1.08634,5225
2020.02.13,16:00,1.08635,1.08687,1.08529,1.08544,4341
2020.02.13,17:00,1.08545,1.08614,1.08473,1.08549,5990
2020.02.13,18:00,1.0855,1.0858,1.08337,1.08483,9002
2020.02.13,19:00,1.08482,1.08537,1.08469,1.08469,4131
2020.02.13,20:00,1.0847,1.08474,1.08385,1.08421,3418
2020.02.13,21:00,1.0842,1.08431,1.08386,1.08415,2508
2020.02.13,22:00,1.08416,1.0844,1.08402,1.08429,1959
2020.02.13,23:00,1.08428,1.0845,1.08407,1.08409,1794
2020.02.14,0:00,1.0841,1.0841,1.08375,1.08389,1323
2020.02.14,1:00,1.08393,1.08416,1.0837,1.08402,876
2020.02.14,2:00,1.08401,1.08415,1.08378,1.08409,799
2020.02.14,3:00,1.0841,1.08414,1.08269,1.08377,2650
2020.02.14,4:00,1.08378,1.0838,1.08328,1.08358,1301
2020.02.14,5:00,1.08357,1.0837,1.0834,1.08365,951
2020.02.14,6:00,1.08366,1.08366,1.08304,1.08307,924
