Date,Time,Open,High,Low,Close,Volume
2020.03.06,16:15,1.13352,1.13376,1.13255,1.13271,5602
2020.03.06,16:30,1.13274,1.13323,1.13051,1.1322,11754
2020.03.06,16:45,1.13219,1.13272,1.13075,1.13227,4910
2020.03.06,17:00,1.13226,1.13298,1.13176,1.13296,5774
2020.03.06,17:15,1.13297,1.13491,1.13291,1.1344,7694
2020.03.06,17:30,1.13441,1.13469,1.13308,1.13373,6832
2020.03.06,17:45,1.13374,1.13543,1.13365,1.13485,8406
2020.03.06,18:00,1.13486,1.13542,1.13363,1.13435,10324
2020.03.06,18:15,1.13436,1.13442,1.12872,1.13045,10877
2020.03.06,18:30,1.13046,1.13141,1.12966,1.13045,11346
2020.03.06,18:45,1.13046,1.13165,1.13003,1.13096,7816
2020.03.06,19:00,1.13095,1.13288,1.13079,1.13283,4776
2020.03.06,19:15,1.13284,1.13299,1.1319,1.13242,3405
2020.03.06,19:30,1.13243,1.13265,1.13078,1.13088,4395
2020.03.06,19:45,1.13087,1.1319,1.13052,1.13188,2675
2020.03.06,20:00,1.13189,1.13275,1.13183,1.13202,2425
2020.03.06,20:15,1.13201,1.13217,1.1309,1.13101,2565
2020.03.06,20:30,1.131,1.13123,1.12876,1.12891,3399
2020.03.06,20:45,1.1289,1.13077,1.12883,1.13049,3880
2020.03.06,21:00,1.1305,1.13111,1.13014,1.13074,3235
2020.03.06,21:15,1.13075,1.13103,1.12913,1.12943,3241
2020.03.06,21:30,1.12944,1.13019,1.12901,1.12994,3025
2020.03.06,21:45,1.12993,1.13007,1.12943,1.12981,3308
2020.03.06,22:00,1.12982,1.13011,1.12934,1.13002,3360
2020.03.06,22:15,1.13003,1.1307,1.1298,1.13062,2791
2020.03.06,22:30,1.13061,1.13135,1.13041,1.13106,2789
2020.03.06,22:45,1.13107,1.13184,1.13087,1.13175,3028
2020.03.06,23:00,1.13174,1.13251,1.13112,1.13247,3789
2020.03.06,23:15,1.13248,1.13254,1.13082,1.13187,4687
2020.03.06,23:30,1.13188,1.13196,1.13056,1.13069,6920
2020.03.06,23:45,1.1307,1.13099,1.13004,1.13056,5189
2020.03.07,0:00,1.13057,1.13108,1.13038,1.13046,1274
2020.03.07,0:15,1.13047,1.13092,1.13035,1.13046,787
2020.03.07,0:30,1.13045,1.13049,1.12933,1.12933,1133
2020.03.07,0:45,1.12932,1.12953,1.12854,1.12854,1927
2020.03.09,0:00,1.13503,1.13503,1.13397,1.13438,481
2020.03.09,0:15,1.13438,1.13438,1.13357,1.13357,417
2020.03.09,0:30,1.13358,1.13427,1.13355,1.13416,370
2020.03.09,0:45,1.13416,1.1356,1.13415,1.13518,555
2020.03.09,1:00,1.13489,1.1356,1.13413,1.13533,3887
2020.03.09,1:15,1.13532,1.13551,1.13398,1.13478,2644
2020.03.09,1:30,1.13478,1.13822,1.13454,1.13818,4733
2020.03.09,1:45,1.13817,1.13946,1.13686,1.13866,6177
2020.03.09,2:00,1.13865,1.13889,1.13664,1.13736,4899
2020.03.09,2:15,1.13735,1.13867,1.13698,1.13853,2720
2020.03.09,2:30,1.13852,1.13954,1.13802,1.13843,1081
2020.03.09,2:45,1.13846,1.13899,1.13826,1.13872,764
2020.03.09,3:00,1.13873,1.13874,1.13695,1.1383,2667
2020.03.09,3:15,1.13829,1.13846,1.1368,1.13688,2822
2020.03.09,3:30,1.13689,1.13722,1.13631,1.13653,1713
2020.03.09,3:45,1.13652,1.13666,1.13586,1.13595,1321
2020.03.09,4:00,1.13596,1.13698,1.13557,1.13668,1638
2020.03.09,4:15,1.13667,1.13852,1.13666,1.1379,1705
2020.03.09,4:30,1.13789,1.13991,1.13749,1.13991,3609
2020.03.09,4:45,1.1399,1.14946,1.13971,1.14281,25093
2020.03.09,5:00,1.14282,1.14604,1.14139,1.1457,10962
2020.03.09,5:15,1.14566,1.14607,1.14214,1.14284,8411
2020.03.09,5:30,1.14285,1.14386,1.14145,1.14163,5219
2020.03.09,5:45,1.14162,1.14179,1.13862,1.13974,7584
2020.03.09,6:00,1.13975,1.14022,1.13863,1.13871,6702
2020.03.09,6:15,1.1387,1.13896,1.13708,1.13762,8447
2020.03.09,6:30,1.13762,1.14118,1.13736,1.14089,9739
2020.03.09,6:45,1.14088,1.14269,1.14009,1.1416,8307
2020.03.09,7:00,1.14161,1.1423,1.14017,1.14166,5635
2020.03.09,7:15,1.14167,1.14211,1.14011,1.14055,3633
2020.03.09,7:30,1.14055,1.14089,1.13974,1.14037,2730
2020.03.09,7:45,1.14037,1.14082,1.1398,1.14009,2682
2020.03.09,8:00,1.1401,1.14227,1.14,1.14205,3118
2020.03.09,8:15,1.14204,1.14247,1.14167,1.14171,1934
2020.03.09,8:30,1.1417,1.1417,1.13876,1.13899,3126
2020.03.09,8:45,1.13898,1.1398,1.13807,1.13815,3701
2020.03.09,9:00,1.13814,1.14037,1.13812,1.14014,8252
2020.03.09,9:15,1.14013,1.14088,1.1395,1.13991,3707
2020.03.09,9:30,1.1399,1.14089,1.13937,1.13999,4817
2020.03.09,9:45,1.13998,1.14066,1.13966,1.13996,3106
2020.03.09,10:00,1.13997,1.14502,1.13996,1.14348,12328
2020.03.09,10:15,1.14347,1.14639,1.14273,1.14613,14462
2020.03.09,10:30,1.14613,1.14754,1.14556,1.14583,12695
2020.03.09,10:45,1.14582,1.14655,1.14326,1.14382,8776
2020.03.09,11:00,1.14383,1.14398,1.14158,1.14188,10187
2020.03.09,11:15,1.14187,1.14291,1.14114,1.14257,6580
2020.03.09,11:30,1.14256,1.14339,1.13898,1.14044,10959
2020.03.09,11:45,1.14043,1.142,1.13944,1.1402,8088
2020.03.09,12:00,1.14021,1.14062,1.13742,1.1378,7783
2020.03.09,12:15,1.13779,1.13842,1.13649,1.13691,7980
2020.03.09,12:30,1.1369,1.13899,1.13674,1.13857,5140
2020.03.09,12:45,1.13856,1.14025,1.13828,1.1391,5219
2020.03.09,13:00,1.13909,1.14386,1.13896,1.14324,6484
2020.03.09,13:15,1.14325,1.14359,1.14114,1.14121,7073
2020.03.09,13:30,1.1412,1.14152,1.14023,1.14099,4339
2020.03.09,13:45,1.141,1.14278,1.141,1.14237,4510
2020.03.09,14:00,1.14238,1.14286,1.14175,1.14205,4268
2020.03.09,14:15,1.14206,1.14241,1.1416,1.14181,5343
2020.03.09,14:30,1.14182,1.1422,1.14138,1.14142,6901
2020.03.09,14:45,1.14143,1.14291,1.14088,1.14244,7729
2020.03.09,15:00,1.14245,1.14381,1.14218,1.14294,6192
2020.03.09,15:15,1.14295,1.14297,1.14026,1.14028,7591
2020.03.09,15:30,1.14029,1.14302,1.14025,1.14291,9498
2020.03.09,15:45,1.1429,1.14359,1.14142,1.14353,5736
2020.03.09,16:00,1.14354,1.14583,1.143,1.14553,5827
2020.03.09,16:15,1.14554,1.14694,1.14511,1.14575,7540
2020.03.09,16:30,1.14576,1.14841,1.14572,1.14645,9958
2020.03.09,16:45,1.14646,1.14654,1.13754,1.14033,25685
2020.03.09,17:00,1.14034,1.14466,1.13999,1.14285,18241
2020.03.09,17:15,1.14286,1.14391,1.14086,1.142,20367
2020.03.09,17:30,1.14201,1.14263,1.1408,1.14127,13160
2020.03.09,17:45,1.14128,1.1438,1.14097,1.14335,10723
2020.03.09,18:00,1.14336,1.14458,1.14289,1.14304,6272
2020.03.09,18:15,1.14305,1.1445,1.14191,1.14203,7164
2020.03.09,18:30,1.14202,1.14287,1.14129,1.14204,9094
2020.03.09,18:45,1.14205,1.14259,1.14116,1.14193,9542
2020.03.09,19:00,1.14194,1.14393,1.14136,1.14329,6261
2020.03.09,19:15,1.1433,1.14464,1.14255,1.14387,7024
2020.03.09,19:30,1.14386,1.14691,1.14381,1.1463,8218
2020.03.09,19:45,1.14629,1.14729,1.14536,1.14704,5282
2020.03.09,20:00,1.14703,1.14711,1.14426,1.14519,5682
2020.03.09,20:15,1.1452,1.14662,1.14516,1.14637,5076
2020.03.09,20:30,1.14636,1.14704,1.14583,1.14677,5019
2020.03.09,20:45,1.14675,1.14785,1.14589,1.14625,7482
2020.03.09,21:00,1.14624,1.14704,1.14404,1.14456,7590
2020.03.09,21:15,1.14457,1.14461,1.14268,1.14388,6825
2020.03.09,21:30,1.14389,1.14726,1.14385,1.14693,7610
2020.03.09,21:45,1.14694,1.14695,1.14536,1.1461,6412
2020.03.09,22:00,1.14609,1.14662,1.1448,1.1462,6590
2020.03.09,22:15,1.14619,1.14632,1.14438,1.14535,3939
2020.03.09,22:30,1.14534,1.14603,1.14351,1.14413,5717
2020.03.09,22:45,1.14412,1.14616,1.14398,1.14517,6276
2020.03.09,23:00,1.14516,1.14655,1.1448,1.14634,3719
2020.03.09,23:15,1.14633,1.14637,1.14467,1.146,3010
2020.03.09,23:30,1.14601,1.14603,1.14392,1.14414,2448
2020.03.09,23:45,1.14415,1.14513,1.14327,1.14359,2132
2020.03.10,0:00,1.14322,1.14443,1.14222,1.14389,195
2020.03.10,0:15,1.14406,1.14545,1.14364,1.14545,124
2020.03.10,0:30,1.14497,1.14559,1.14415,1.14463,273
2020.03.10,0:45,1.14462,1.14545,1.1439,1.14512,322
2020.03.10,1:00,1.14495,1.14577,1.14335,1.14542,2557
2020.03.10,1:15,1.14543,1.14543,1.14472,1.14509,1625
2020.03.10,1:30,1.1451,1.1457,1.14453,1.14474,2423
2020.03.10,1:45,1.14473,1.14484,1.14379,1.14381,2220
2020.03.10,2:00,1.14382,1.14386,1.14201,1.14213,3466
2020.03.10,2:15,1.14214,1.14254,1.14192,1.14198,1354
2020.03.10,2:30,1.14199,1.1422,1.14032,1.14037,2912
2020.03.10,2:45,1.14036,1.14084,1.13946,1.13987,3350
2020.03.10,3:00,1.13988,1.1425,1.13958,1.141,6364
2020.03.10,3:15,1.14101,1.14101,1.14001,1.14028,3409
2020.03.10,3:30,1.14029,1.14032,1.13967,1.13969,2119
2020.03.10,3:45,1.13968,1.13982,1.13766,1.13848,5340
2020.03.10,4:00,1.13847,1.13944,1.13715,1.13911,5559
2020.03.10,4:15,1.1391,1.13958,1.13798,1.13857,2922
2020.03.10,4:30,1.13856,1.14022,1.13833,1.14021,3313
2020.03.10,4:45,1.1402,1.14136,1.13993,1.14064,3296
2020.03.10,5:00,1.14065,1.14137,1.14013,1.14017,2567
2020.03.10,5:15,1.14018,1.14042,1.13967,1.13974,1724
2020.03.10,5:30,1.13973,1.14079,1.13973,1.14047,1645
2020.03.10,5:45,1.14046,1.14094,1.14039,1.1409,1013
2020.03.10,6:00,1.14091,1.14142,1.14069,1.14069,1185
2020.03.10,6:15,1.14068,1.14091,1.1402,1.14074,1563
2020.03.10,6:30,1.14075,1.14131,1.14017,1.14032,1550
2020.03.10,6:45,1.14033,1.14036,1.13887,1.13946,3180
2020.03.10,7:00,1.13945,1.13987,1.13894,1.13963,2433
2020.03.10,7:15,1.13962,1.13976,1.13809,1.13832,2844
2020.03.10,7:30,1.13831,1.13886,1.13779,1.13853,2907
2020.03.10,7:45,1.13854,1.13854,1.13739,1.13749,1607
2020.03.10,8:00,1.13748,1.13763,1.13552,1.13599,4919
2020.03.10,8:15,1.13598,1.13608,1.13507,1.13518,4728
2020.03.10,8:30,1.13519,1.13602,1.13374,1.13595,4991
2020.03.10,8:45,1.13594,1.13608,1.13319,1.1341,5142
2020.03.10,9:00,1.13409,1.13732,1.1339,1.13669,8961
2020.03.10,9:15,1.1367,1.13719,1.13558,1.13584,4862
2020.03.10,9:30,1.13583,1.13584,1.13447,1.13485,4167
2020.03.10,9:45,1.13484,1.13606,1.13383,1.13401,7901
2020.03.10,10:00,1.134,1.13586,1.13376,1.13488,13987
2020.03.10,10:15,1.13487,1.13664,1.13463,1.13612,7618
2020.03.10,10:30,1.13611,1.13692,1.1344,1.13675,8202
2020.03.10,10:45,1.13674,1.13864,1.13628,1.13815,8858
2020.03.10,11:00,1.13814,1.14011,1.13809,1.13936,9798
2020.03.10,11:15,1.13935,1.13969,1.13795,1.13871,8699
2020.03.10,11:30,1.13872,1.1394,1.13764,1.13771,6903
2020.03.10,11:45,1.1377,1.1379,1.13574,1.136,7040
2020.03.10,12:00,1.13599,1.13728,1.13526,1.13698,5435
2020.03.10,12:15,1.13697,1.13722,1.1352,1.13553,6153
2020.03.10,12:30,1.13552,1.13593,1.13447,1.1346,6043
2020.03.10,12:45,1.13459,1.13575,1.13429,1.13507,5884
2020.03.10,13:00,1.13508,1.13539,1.13436,1.13465,4473
2020.03.10,13:15,1.13466,1.13566,1.13455,1.13527,4417
2020.03.10,13:30,1.13528,1.13537,1.13388,1.13405,6162
2020.03.10,13:45,1.13404,1.13537,1.13356,1.13527,6113
2020.03.10,14:00,1.13528,1.1359,1.13496,1.1352,5609
2020.03.10,14:15,1.13519,1.1366,1.1345,1.13629,6360
2020.03.10,14:30,1.13628,1.13647,1.1349,1.13498,5242
2020.03.10,14:45,1.13499,1.13656,1.13496,1.13596,4432
2020.03.10,15:00,1.13595,1.13838,1.13542,1.13739,10001
2020.03.10,15:15,1.1374,1.13847,1.13695,1.13831,7555
2020.03.10,15:30,1.13832,1.13894,1.13722,1.13852,6768
2020.03.10,15:45,1.13853,1.13893,1.13733,1.13797,9740
2020.03.10,16:00,1.13796,1.13899,1.13755,1.13893,6991
2020.03.10,16:15,1.13894,1.13938,1.13702,1.1371,9332
2020.03.10,16:30,1.13709,1.1382,1.13674,1.13723,10106
2020.03.10,16:45,1.13722,1.1378,1.13661,1.13716,6651
2020.03.10,17:00,1.13717,1.13765,1.13575,1.13578,5885
2020.03.10,17:15,1.13579,1.13671,1.13497,1.13585,5198
2020.03.10,17:30,1.13586,1.13719,1.13564,1.13621,5563
2020.03.10,17:45,1.1362,1.13733,1.13574,1.13703,7536
2020.03.10,18:00,1.13704,1.13767,1.136,1.13647,8169
2020.03.10,18:15,1.13648,1.13855,1.13631,1.13836,8322
2020.03.10,18:30,1.13835,1.13845,1.1367,1.1373,8625
2020.03.10,18:45,1.13729,1.13755,1.13367,1.13413,9431
2020.03.10,19:00,1.13414,1.13583,1.13376,1.13384,10881
2020.03.10,19:15,1.13383,1.13431,1.13163,1.13384,12404
2020.03.10,19:30,1.13385,1.13426,1.1309,1.13203,9482
2020.03.10,19:45,1.13202,1.13217,1.1296,1.13055,10526
2020.03.10,20:00,1.13056,1.1314,1.13027,1.13096,8462
2020.03.10,20:15,1.13095,1.13182,1.13041,1.13128,8339
2020.03.10,20:30,1.13127,1.13242,1.1305,1.13197,7006
2020.03.10,20:45,1.13198,1.13272,1.13145,1.13159,5502
2020.03.10,21:00,1.13158,1.13306,1.13069,1.13108,8769
2020.03.10,21:15,1.13109,1.1312,1.12963,1.13012,7526
2020.03.10,21:30,1.13013,1.13051,1.12902,1.12907,5012
2020.03.10,21:45,1.12908,1.12977,1.12854,1.1295,6978
2020.03.10,22:00,1.12949,1.1295,1.12787,1.12815,7927
2020.03.10,22:15,1.12814,1.12977,1.12744,1.12966,8116
2020.03.10,22:30,1.12967,1.1301,1.12891,1.12979,7867
2020.03.10,22:45,1.12978,1.13021,1.12856,1.12999,6104
2020.03.10,23:00,1.13,1.13066,1.12962,1.13066,2209
2020.03.10,23:15,1.13067,1.13069,1.12874,1.12888,1822
2020.03.10,23:30,1.12887,1.12895,1.12821,1.12832,1668
2020.03.10,23:45,1.12833,1.12862,1.12767,1.12798,2214
2020.03.11,0:00,1.12794,1.12871,1.1275,1.12871,184
2020.03.11,0:15,1.12872,1.12895,1.12822,1.12874,243
2020.03.11,0:30,1.12861,1.12888,1.128,1.128,282
2020.03.11,0:45,1.12783,1.12945,1.12764,1.12908,626
2020.03.11,1:00,1.12912,1.1299,1.12866,1.1299,1949
2020.03.11,1:15,1.12989,1.13035,1.12949,1.13004,2472
2020.03.11,1:30,1.13005,1.13011,1.12967,1.12985,864
2020.03.11,1:45,1.12984,1.13094,1.12984,1.13081,1672
2020.03.11,2:00,1.1308,1.13088,1.13043,1.13044,1126
2020.03.11,2:15,1.13045,1.13047,1.12998,1.13,1221
2020.03.11,2:30,1.13001,1.1309,1.12998,1.1309,1188
2020.03.11,2:45,1.13091,1.1323,1.13091,1.13137,3139
2020.03.11,3:00,1.13138,1.13175,1.13013,1.13035,2643
2020.03.11,3:15,1.13036,1.13103,1.13036,1.13079,1829
2020.03.11,3:30,1.13078,1.13194,1.13071,1.13188,2573
2020.03.11,3:45,1.13189,1.13251,1.13158,1.13183,2424
2020.03.11,4:00,1.13184,1.13185,1.13093,1.13152,3042
2020.03.11,4:15,1.13151,1.13232,1.13131,1.13219,2009
2020.03.11,4:30,1.13218,1.13279,1.13183,1.13266,1949
2020.03.11,4:45,1.13265,1.1327,1.13219,1.13234,1687
2020.03.11,5:00,1.13235,1.1328,1.1321,1.13219,1517
2020.03.11,5:15,1.13218,1.13257,1.13182,1.1319,1485
2020.03.11,5:30,1.13191,1.13241,1.13157,1.13215,1646
2020.03.11,5:45,1.13214,1.13253,1.13199,1.13241,825
2020.03.11,6:00,1.13242,1.13271,1.13207,1.13216,1421
2020.03.11,6:15,1.13215,1.13275,1.13188,1.13253,1295
2020.03.11,6:30,1.13252,1.13379,1.13249,1.13333,2405
2020.03.11,6:45,1.13334,1.13361,1.13267,1.13289,1694
2020.03.11,7:00,1.13288,1.13323,1.13277,1.1332,1076
2020.03.11,7:15,1.13321,1.13343,1.13299,1.1334,858
2020.03.11,7:30,1.13339,1.13375,1.13334,1.13342,1226
2020.03.11,7:45,1.13341,1.13383,1.13334,1.1337,1088
2020.03.11,8:00,1.13371,1.13477,1.13368,1.13448,2395
2020.03.11,8:15,1.13449,1.13493,1.13427,1.13431,1653
2020.03.11,8:30,1.13432,1.13472,1.13422,1.13426,1835
2020.03.11,8:45,1.13425,1.13511,1.13407,1.13504,1498
2020.03.11,9:00,1.13503,1.13513,1.13438,1.13511,3665
2020.03.11,9:15,1.1351,1.13581,1.1347,1.13472,3551
2020.03.11,9:30,1.13471,1.13585,1.13466,1.13581,2944
2020.03.11,9:45,1.1358,1.13648,1.13557,1.13634,3675
2020.03.11,10:00,1.13635,1.13662,1.13407,1.1341,11872
2020.03.11,10:15,1.13411,1.13485,1.13358,1.13457,6809
2020.03.11,10:30,1.13456,1.135,1.13386,1.13401,5086
2020.03.11,10:45,1.13402,1.13409,1.13265,1.13284,5918
2020.03.11,11:00,1.13283,1.1333,1.13138,1.13151,7708
2020.03.11,11:15,1.1315,1.13275,1.13117,1.13247,5909
2020.03.11,11:30,1.13248,1.13288,1.13171,1.13235,4812
2020.03.11,11:45,1.13234,1.13244,1.13088,1.1313,5664
